SN,TN,ti,Hand,Block,CN
1,1,135,7.45705514,NoFB,1
1,2,270,8.047105146,NoFB,1
1,3,0,-1.206048779,NoFB,1
1,4,225,-12.9326084,NoFB,1
1,5,315,19.8642974,NoFB,1
1,6,90,7.253194613,NoFB,1
1,7,45,-4.292602181,NoFB,1
1,8,180,-0.452921629,NoFB,1
1,9,225,-5.847255441,NoFB,2
1,10,315,15.2551187,NoFB,2
1,11,180,0.605214597,NoFB,2
1,12,135,6.968256741,NoFB,2
1,13,90,6.762389675,NoFB,2
1,14,270,-1.123302714,NoFB,2
1,15,45,-13.287064,NoFB,2
1,16,0,-2.121096397,NoFB,2
1,17,135,7.507346667,NoFB,3
1,18,270,5.942473246,NoFB,3
1,19,225,-10.40151315,NoFB,3
1,20,0,-1.114563272,NoFB,3
1,21,45,-14.7910849,NoFB,3
1,22,315,11.37710217,NoFB,3
1,23,180,3.104525909,NoFB,3
1,24,90,2.526116912,NoFB,3
1,25,45,-2.302878946,NoFB,4
1,26,90,0.22468818,NoFB,4
1,27,225,-7.159080423,NoFB,4
1,28,180,-4.462818472,NoFB,4
1,29,0,-0.663628,NoFB,4
1,30,315,15.23044352,NoFB,4
1,31,270,7.270068645,NoFB,4
1,32,135,6.562698509,NoFB,4
1,33,45,-3.586053761,NoFB,5
1,34,225,-18.55023193,NoFB,5
1,35,180,0.974324091,NoFB,5
1,36,0,-5.561828466,NoFB,5
1,37,270,-0.201744869,NoFB,5
1,38,315,19.85521437,NoFB,5
1,39,90,2.37769766,NoFB,5
1,40,135,8.130102354,NoFB,5
1,41,270,6.46298577,FB,6
1,42,180,-4.997942094,FB,6
1,43,225,-5.08622171,FB,6
1,44,315,16.36784561,FB,6
1,45,135,23.76259966,FB,6
1,46,90,5.670357344,FB,6
1,47,0,-2.394247766,FB,6
1,48,45,-5.65948184,FB,6
1,49,270,6.159163029,FB,7
1,50,0,0.792970536,FB,7
1,51,45,-1.204238429,FB,7
1,52,180,0.722177462,FB,7
1,53,135,13.86546669,FB,7
1,54,315,14.46117347,FB,7
1,55,225,-12.06130946,FB,7
1,56,90,5.08410341,FB,7
1,57,180,1.421943658,FB,8
1,58,315,5.82634203,FB,8
1,59,45,-4.322277059,FB,8
1,60,0,-3.576334375,FB,8
1,61,90,-4.780883875,FB,8
1,62,225,-7.458698171,FB,8
1,63,135,9.293308599,FB,8
1,64,270,2.462816676,FB,8
1,65,180,-0.419741791,FB,9
1,66,0,-1.049255941,FB,9
1,67,315,8.668269427,FB,9
1,68,45,-7.933884698,FB,9
1,69,135,7.107774165,FB,9
1,70,225,-4.2678933,FB,9
1,71,270,1.236407603,FB,9
1,72,90,6.292365564,FB,9
1,73,0,-3.025011908,FB,10
1,74,180,2.94644738,FB,10
1,75,315,-0.740214365,FB,10
1,76,270,5.019853642,FB,10
1,77,225,-11.74563343,FB,10
1,78,135,5.070519543,FB,10
1,79,90,4.476658748,FB,10
1,80,45,-1.03E-14,FB,10
2,1,90,-5.03678271,NoFB,1
2,2,225,-9.329539643,NoFB,1
2,3,315,14.49386776,NoFB,1
2,4,0,-4.252085824,NoFB,1
2,5,45,-5.11731485,NoFB,1
2,6,180,1.621145914,NoFB,1
2,7,270,-1.045427391,NoFB,1
2,8,135,7.898136903,NoFB,1
2,9,0,-0.194222237,NoFB,2
2,10,45,-0.626158454,NoFB,2
2,11,135,10.25681984,NoFB,2
2,12,90,-0.251295667,NoFB,2
2,13,270,2.834111016,NoFB,2
2,14,315,11.30993247,NoFB,2
2,15,180,4.553767979,NoFB,2
2,16,225,-2.696147385,NoFB,2
2,17,270,-4.159642294,NoFB,3
2,18,225,-13.7908669,NoFB,3
2,19,135,15.88142595,NoFB,3
2,20,0,2.567597329,NoFB,3
2,21,90,3.915278478,NoFB,3
2,22,180,3.507994976,NoFB,3
2,23,315,6.407440283,NoFB,3
2,24,45,-3.957553114,NoFB,3
2,25,225,-12.94464229,NoFB,4
2,26,180,2.426335832,NoFB,4
2,27,270,-9.419500258,NoFB,4
2,28,0,6.777948734,NoFB,4
2,29,45,-2.060111024,NoFB,4
2,30,135,19.56937045,NoFB,4
2,31,90,5.885987833,NoFB,4
2,32,315,3.65222278,NoFB,4
2,33,270,1.053112632,NoFB,5
2,34,90,-3.621484704,NoFB,5
2,35,315,-0.732642669,NoFB,5
2,36,45,-2.504050842,NoFB,5
2,37,0,7.714227394,NoFB,5
2,38,180,1.870218096,NoFB,5
2,39,225,-11.78688944,NoFB,5
2,40,135,10.84030545,NoFB,5
2,41,0,2.763857371,FB,6
2,42,45,-0.939190946,FB,6
2,43,135,17.2414594,FB,6
2,44,225,-7.835525106,FB,6
2,45,180,-4.256026725,FB,6
2,46,270,1.070824455,FB,6
2,47,90,7.373766361,FB,6
2,48,315,11.94417719,FB,6
2,49,225,-6.184391234,FB,7
2,50,135,11.25577769,FB,7
2,51,45,-2.403597038,FB,7
2,52,270,-1.948085007,FB,7
2,53,90,4.398705355,FB,7
2,54,315,3.073332511,FB,7
2,55,0,0.704420811,FB,7
2,56,180,-1.227578832,FB,7
2,57,225,-3.012787504,FB,8
2,58,135,11.60345337,FB,8
2,59,0,0.698694383,FB,8
2,60,90,2.535426234,FB,8
2,61,315,3.598768117,FB,8
2,62,270,0.268992294,FB,8
2,63,180,6.745579647,FB,8
2,64,45,-3.012787504,FB,8
2,65,270,0.217853625,FB,9
2,66,135,0.949566856,FB,9
2,67,90,-7.845679971,FB,9
2,68,45,-3.436611567,FB,9
2,69,180,-5.572197804,FB,9
2,70,0,5.869600443,FB,9
2,71,225,6.090402464,FB,9
2,72,315,1.015261972,FB,9
2,73,0,2.005647371,FB,10
2,74,270,0.776844319,FB,10
2,75,90,-3.891676294,FB,10
2,76,135,10.57797047,FB,10
2,77,315,5.69530203,FB,10
2,78,180,1.660282369,FB,10
2,79,225,-0.3430844,FB,10
2,80,45,-7.199233638,FB,10
3,1,90,2.648805759,NoFB,1
3,2,0,6.996766357,NoFB,1
3,3,270,5.098391821,NoFB,1
3,4,315,8.714732875,NoFB,1
3,5,45,-10.8043946,NoFB,1
3,6,225,6.306288922,NoFB,1
3,7,135,4.590543186,NoFB,1
3,8,180,6.009005957,NoFB,1
3,9,45,-11.24641168,NoFB,2
3,10,270,8.837421723,NoFB,2
3,11,180,8.320242517,NoFB,2
3,12,315,8.952473334,NoFB,2
3,13,0,1.576550055,NoFB,2
3,14,135,13.26911538,NoFB,2
3,15,90,6.022686898,NoFB,2
3,16,225,-1.468800714,NoFB,2
3,17,180,5.927504192,NoFB,3
3,18,90,9.775220806,NoFB,3
3,19,45,-18.56457706,NoFB,3
3,20,270,7.359954159,NoFB,3
3,21,0,8.204706192,NoFB,3
3,22,315,16.51071558,NoFB,3
3,23,225,-3.329243534,NoFB,3
3,24,135,16.30971345,NoFB,3
3,25,90,12.90241253,NoFB,4
3,26,315,18.90075791,NoFB,4
3,27,45,-8.174414626,NoFB,4
3,28,225,-2.770215797,NoFB,4
3,29,270,4.289153329,NoFB,4
3,30,180,7.292058965,NoFB,4
3,31,135,10.53092785,NoFB,4
3,32,0,1.558684206,NoFB,4
3,33,180,1.064854693,NoFB,5
3,34,315,11.92932218,NoFB,5
3,35,45,-5.839492312,NoFB,5
3,36,135,15.34376605,NoFB,5
3,37,270,3.453316251,NoFB,5
3,38,225,-13.42183507,NoFB,5
3,39,90,1.548157699,NoFB,5
3,40,0,1.591140271,NoFB,5
3,41,180,5.066168663,FB,6
3,42,0,2.862405226,FB,6
3,43,270,4.796798967,FB,6
3,44,90,0.964484302,FB,6
3,45,135,6.598715787,FB,6
3,46,45,-9.987421575,FB,6
3,47,315,4.691571566,FB,6
3,48,225,-16.28288413,FB,6
3,49,315,15.60894787,FB,7
3,50,0,1.06091169,FB,7
3,51,135,5.615349707,FB,7
3,52,90,9.983494427,FB,7
3,53,45,-1.105958752,FB,7
3,54,225,2.131613243,FB,7
3,55,180,5.941519794,FB,7
3,56,270,4.635463427,FB,7
3,57,45,-0.437363868,FB,8
3,58,90,-0.477453777,FB,8
3,59,135,5.194428908,FB,8
3,60,225,-1.827968244,FB,8
3,61,315,9.885253411,FB,8
3,62,270,2.531837622,FB,8
3,63,180,-2.431949946,FB,8
3,64,0,-1.67851685,FB,8
3,65,180,1.789910608,FB,9
3,66,0,-2.329391531,FB,9
3,67,45,-3.860732625,FB,9
3,68,90,6.724353093,FB,9
3,69,270,4.220818945,FB,9
3,70,135,1.21242809,FB,9
3,71,315,-0.574854752,FB,9
3,72,225,0.939190946,FB,9
3,73,45,0.184230167,FB,10
3,74,225,5.405754015,FB,10
3,75,180,2.808484877,FB,10
3,76,0,5.016921037,FB,10
3,77,270,3.190886812,FB,10
3,78,90,2.556150079,FB,10
3,79,135,4.644081926,FB,10
3,80,315,3.904339871,FB,10
4,1,45,8.746162263,NoFB,1
4,2,315,7.740341159,NoFB,1
4,3,135,6.919533263,NoFB,1
4,4,180,-1.585637411,NoFB,1
4,5,270,0.795723553,NoFB,1
4,6,0,1.218875235,NoFB,1
4,7,90,4.014175695,NoFB,1
4,8,225,-7.143050903,NoFB,1
4,9,45,-6.155168343,NoFB,2
4,10,0,7.284023654,NoFB,2
4,11,180,9.966946784,NoFB,2
4,12,315,11.034209,NoFB,2
4,13,135,15.60894787,NoFB,2
4,14,225,-7.061093974,NoFB,2
4,15,90,2.698813421,NoFB,2
4,16,270,1.442394697,NoFB,2
4,17,45,-7.820607568,NoFB,3
4,18,135,9.021793462,NoFB,3
4,19,315,1.363927532,NoFB,3
4,20,180,-3.925907704,NoFB,3
4,21,270,-2.416110286,NoFB,3
4,22,90,6.574572579,NoFB,3
4,23,225,-17.95749505,NoFB,3
4,24,0,-5.534637362,NoFB,3
4,25,90,6.981057407,NoFB,4
4,26,225,-6.601303517,NoFB,4
4,27,315,8.928598104,NoFB,4
4,28,0,-1.208592432,NoFB,4
4,29,180,-2.249748703,NoFB,4
4,30,45,-4.458109978,NoFB,4
4,31,135,7.779137191,NoFB,4
4,32,270,3.276715725,NoFB,4
4,33,315,5.859483323,NoFB,5
4,34,0,-1.203515809,NoFB,5
4,35,135,12.58155005,NoFB,5
4,36,180,-2.903818865,NoFB,5
4,37,270,-1.774080859,NoFB,5
4,38,225,-9.429487954,NoFB,5
4,39,45,-7.750036423,NoFB,5
4,40,90,0.648603759,NoFB,5
4,41,0,-7.765166018,FB,6
4,42,45,1.847610266,FB,6
4,43,270,-0.690277198,FB,6
4,44,90,3.51E-15,FB,6
4,45,225,-3.557851866,FB,6
4,46,315,7.779137191,FB,6
4,47,135,6.084693865,FB,6
4,48,180,-1.481457171,FB,6
4,49,90,3.338470544,FB,7
4,50,315,5.343055759,FB,7
4,51,0,-2.840590729,FB,7
4,52,225,-10.3663226,FB,7
4,53,45,-11.12918929,FB,7
4,54,270,-2.726310994,FB,7
4,55,135,14.41219463,FB,7
4,56,180,5.418956998,FB,7
4,57,270,4.398705355,FB,8
4,58,315,2.663000766,FB,8
4,59,0,-1.377983246,FB,8
4,60,90,5.582605757,FB,8
4,61,180,1.08914217,FB,8
4,62,135,3.141961137,FB,8
4,63,45,-2.57657183,FB,8
4,64,225,-4.184916125,FB,8
4,65,135,1.266776388,FB,9
4,66,180,-4.836583446,FB,9
4,67,0,-4.214178523,FB,9
4,68,225,-6.340191746,FB,9
4,69,315,-7.605779574,FB,9
4,70,45,-8.130102354,FB,9
4,71,270,-0.636593576,FB,9
4,72,90,0.674036898,FB,9
4,73,180,2.500410564,FB,10
4,74,315,3.950215263,FB,10
4,75,45,-2.143760865,FB,10
4,76,135,1.888188007,FB,10
4,77,90,-2.324382971,FB,10
4,78,225,-7.907162703,FB,10
4,79,0,-1.132180275,FB,10
4,80,270,2.960936134,FB,10
5,1,315,5.110417561,NoFB,1
5,2,45,-0.876907741,NoFB,1
5,3,135,5.814255587,NoFB,1
5,4,0,-14.31871832,NoFB,1
5,5,225,0.593717396,NoFB,1
5,6,180,7.939026142,NoFB,1
5,7,90,-7.224315694,NoFB,1
5,8,270,9.875596073,NoFB,1
5,9,180,6.263490614,NoFB,2
5,10,45,1.080924187,NoFB,2
5,11,225,3.755340073,NoFB,2
5,12,90,2.311131453,NoFB,2
5,13,0,3.842453128,NoFB,2
5,14,270,7.44140549,NoFB,2
5,15,135,-3.04837494,NoFB,2
5,16,315,8.707370272,NoFB,2
5,17,270,9.694444285,NoFB,3
5,18,225,-1.292166886,NoFB,3
5,19,135,3.544766456,NoFB,3
5,20,315,17.71766824,NoFB,3
5,21,90,3.848179461,NoFB,3
5,22,180,3.249111561,NoFB,3
5,23,0,11.56495651,NoFB,3
5,24,45,3.53741943,NoFB,3
5,25,270,6.193904967,NoFB,4
5,26,225,-1.539838289,NoFB,4
5,27,180,-0.442429658,NoFB,4
5,28,45,3.814074834,NoFB,4
5,29,315,15.74393478,NoFB,4
5,30,0,9.579892042,NoFB,4
5,31,135,4.2678933,NoFB,4
5,32,90,0.891691108,NoFB,4
5,33,0,2.652733625,NoFB,5
5,34,45,-1.91981013,NoFB,5
5,35,225,-6.831725249,NoFB,5
5,36,135,3.012787504,NoFB,5
5,37,315,16.74197039,NoFB,5
5,38,180,2.658252235,NoFB,5
5,39,270,10.4207124,NoFB,5
5,40,90,0.964484302,NoFB,5
5,41,90,3.51E-15,FB,6
5,42,315,7.549421768,FB,6
5,43,180,2.726310994,FB,6
5,44,135,5.466205039,FB,6
5,45,0,1.928422313,FB,6
5,46,225,6.218350825,FB,6
5,47,270,4.642037814,FB,6
5,48,45,4.251577851,FB,6
5,49,225,-0.28647651,FB,7
5,50,135,10.12995968,FB,7
5,51,0,7.25703404,FB,7
5,52,45,-1.428130804,FB,7
5,53,180,11.30993247,FB,7
5,54,270,6.897427558,FB,7
5,55,90,-1.952509049,FB,7
5,56,315,0.960174567,FB,7
5,57,270,1.008624311,FB,8
5,58,45,5.679249716,FB,8
5,59,315,4.59680753,FB,8
5,60,180,5.710593137,FB,8
5,61,90,-0.613859863,FB,8
5,62,0,7.62254489,FB,8
5,63,135,-2.538544598,FB,8
5,64,225,4.375583573,FB,8
5,65,180,2.470051296,FB,9
5,66,315,0.296866667,FB,9
5,67,225,1.372091649,FB,9
5,68,45,-1.595166396,FB,9
5,69,270,0.977648785,FB,9
5,70,90,-2.236979063,FB,9
5,71,135,5.223947596,FB,9
5,72,0,4.613870897,FB,9
5,73,315,4.044485574,FB,10
5,74,45,2.669889762,FB,10
5,75,225,3.964654723,FB,10
5,76,180,3.353340494,FB,10
5,77,0,4.449847067,FB,10
5,78,135,-0.59993388,FB,10
5,79,90,-1.916244372,FB,10
5,80,270,4.876906287,FB,10
6,1,225,-10.59377253,NoFB,1
6,2,45,-13.70230016,NoFB,1
6,3,0,0.603091194,NoFB,1
6,4,270,3.317781168,NoFB,1
6,5,315,4.118189704,NoFB,1
6,6,180,-0.447614171,NoFB,1
6,7,90,11.1459965,NoFB,1
6,8,135,10.75096699,NoFB,1
6,9,180,6.84E-15,NoFB,2
6,10,270,-4.100210712,NoFB,2
6,11,225,-14.74356284,NoFB,2
6,12,0,-7.70933308,NoFB,2
6,13,135,19.73918084,NoFB,2
6,14,45,-11.76047978,NoFB,2
6,15,90,13.13402231,NoFB,2
6,16,315,0.622755687,NoFB,2
6,17,180,1.06091169,NoFB,3
6,18,90,8.475821458,NoFB,3
6,19,0,-2.426335832,NoFB,3
6,20,135,21.68689442,NoFB,3
6,21,315,2.94404635,NoFB,3
6,22,45,-6.788974574,NoFB,3
6,23,270,3.590322602,NoFB,3
6,24,225,-13.76809045,NoFB,3
6,25,90,8.359973857,NoFB,4
6,26,315,4.586098896,NoFB,4
6,27,45,-3.305203617,NoFB,4
6,28,0,-0.193566086,NoFB,4
6,29,135,22.26058222,NoFB,4
6,30,180,3.814074834,NoFB,4
6,31,270,3.829046294,NoFB,4
6,32,225,-9.337058351,NoFB,4
6,33,90,12.17591252,NoFB,5
6,34,315,8.392925187,NoFB,5
6,35,135,20.68871798,NoFB,5
6,36,180,0.991177575,NoFB,5
6,37,225,-15.2551187,NoFB,5
6,38,270,4.398705355,NoFB,5
6,39,45,0.441861005,NoFB,5
6,40,0,-3.354878739,NoFB,5
6,41,0,3.632950739,FB,6
6,42,135,18.12746101,FB,6
6,43,45,-10.13965617,FB,6
6,44,90,10.15426658,FB,6
6,45,270,9.531645561,FB,6
6,46,315,2.995303288,FB,6
6,47,225,-8.25943798,FB,6
6,48,180,4.879273783,FB,6
6,49,315,-3.503531645,FB,7
6,50,225,-3.086489264,FB,7
6,51,45,-9.269222093,FB,7
6,52,90,9.608577869,FB,7
6,53,0,-4.056737861,FB,7
6,54,135,12.45824644,FB,7
6,55,270,9.571595654,FB,7
6,56,180,0.254646232,FB,7
6,57,90,1.397181027,FB,8
6,58,225,-4.398705355,FB,8
6,59,180,-0.572938698,FB,8
6,60,270,5.787242964,FB,8
6,61,315,5.848921646,FB,8
6,62,45,-6.611251957,FB,8
6,63,0,0.245903123,FB,8
6,64,135,7.167238729,FB,8
6,65,225,-11.53462065,FB,9
6,66,315,4.168705691,FB,9
6,67,0,-0.641343879,FB,9
6,68,45,0.136743844,FB,9
6,69,180,7.338606336,FB,9
6,70,270,11.1459965,FB,9
6,71,90,4.129713061,FB,9
6,72,135,4.462818472,FB,9
6,73,90,-3.309336276,FB,10
6,74,135,5.284000142,FB,10
6,75,180,-3.297346367,FB,10
6,76,225,-1.363927532,FB,10
6,77,0,4.236394799,FB,10
6,78,315,4.590543186,FB,10
6,79,45,-3.384517952,FB,10
6,80,270,2.419509217,FB,10
7,1,225,-8.972626615,NoFB,1
7,2,90,7.531023831,NoFB,1
7,3,0,1.049255941,NoFB,1
7,4,180,5.749985211,NoFB,1
7,5,45,-9.614569271,NoFB,1
7,6,315,15.65695277,NoFB,1
7,7,270,-2.526116912,NoFB,1
7,8,135,5.007086427,NoFB,1
7,9,315,12.44612987,NoFB,2
7,10,180,3.17983012,NoFB,2
7,11,135,12.00862686,NoFB,2
7,12,90,2.353296866,NoFB,2
7,13,0,-3.257221941,NoFB,2
7,14,270,3.044778444,NoFB,2
7,15,45,-20.48992202,NoFB,2
7,16,225,-12.84189628,NoFB,2
7,17,270,1.452842369,NoFB,3
7,18,180,4.398705355,NoFB,3
7,19,90,6.514210283,NoFB,3
7,20,315,3.835319097,NoFB,3
7,21,225,-6.981057407,NoFB,3
7,22,135,15.10957512,NoFB,3
7,23,45,-16.95349165,NoFB,3
7,24,0,-3.34032208,NoFB,3
7,25,45,-10.41910779,NoFB,4
7,26,0,-1.968152643,NoFB,4
7,27,225,-0.732642669,NoFB,4
7,28,90,-2.329391531,NoFB,4
7,29,135,8.958132363,NoFB,4
7,30,315,4.170436525,NoFB,4
7,31,270,1.569354805,NoFB,4
7,32,180,-0.502581667,NoFB,4
7,33,315,10.97224024,NoFB,5
7,34,135,2.337305859,NoFB,5
7,35,0,-0.489695593,NoFB,5
7,36,225,-5.144147412,NoFB,5
7,37,180,5.114013831,NoFB,5
7,38,90,3.309336276,NoFB,5
7,39,45,-14.71363556,NoFB,5
7,40,270,2.346874292,NoFB,5
7,41,225,-6.556946498,FB,6
7,42,90,8.520271878,FB,6
7,43,270,3.601278117,FB,6
7,44,315,7.696051722,FB,6
7,45,45,-2.815556684,FB,6
7,46,180,7.578535475,FB,6
7,47,0,1.596681449,FB,6
7,48,135,2.869945137,FB,6
7,49,90,-5.057248533,FB,7
7,50,225,-0.136094232,FB,7
7,51,0,8.692781117,FB,7
7,52,270,1.05E-14,FB,7
7,53,135,2.334506437,FB,7
7,54,315,1.428130804,FB,7
7,55,45,-5.273895957,FB,7
7,56,180,2.436648247,FB,7
7,57,45,0.643745714,FB,8
7,58,90,-3.524635062,FB,8
7,59,225,4.055749304,FB,8
7,60,315,2.619548795,FB,8
7,61,270,0.236758072,FB,8
7,62,135,-0.453519126,FB,8
7,63,180,-1.259045207,FB,8
7,64,0,0.613859863,FB,8
7,65,225,-12.61932229,FB,9
7,66,135,11.01183017,FB,9
7,67,45,-5.943137953,FB,9
7,68,0,-0.682060393,FB,9
7,69,90,4.429559299,FB,9
7,70,270,-5.630682758,FB,9
7,71,315,-0.89517371,FB,9
7,72,180,4.151285266,FB,9
7,73,90,-0.407792257,FB,10
7,74,0,-0.458356458,FB,10
7,75,315,8.261917565,FB,10
7,76,180,1.206048779,FB,10
7,77,45,-7.950773426,FB,10
7,78,225,-2.290610043,FB,10
7,79,135,2.996218453,FB,10
7,80,270,2.50936474,FB,10
8,1,90,-1.548157699,NoFB,1
8,2,0,5.430811297,NoFB,1
8,3,45,-5.144147412,NoFB,1
8,4,270,6.404352726,NoFB,1
8,5,135,15.01182598,NoFB,1
8,6,180,5.611052273,NoFB,1
8,7,225,-13.93059679,NoFB,1
8,8,315,21.25847321,NoFB,1
8,9,225,-7.016501745,NoFB,2
8,10,45,-22.11387717,NoFB,2
8,11,90,-7.918902438,NoFB,2
8,12,135,12.78573773,NoFB,2
8,13,270,4.179569873,NoFB,2
8,14,0,1.867678839,NoFB,2
8,15,315,22.5035285,NoFB,2
8,16,180,-3.925907704,NoFB,2
8,17,45,-13.75078643,NoFB,3
8,18,135,28.77263896,NoFB,3
8,19,225,-7.915512423,NoFB,3
8,20,180,15.37625125,NoFB,3
8,21,315,15.12400731,NoFB,3
8,22,90,0.964484302,NoFB,3
8,23,0,-0.620507648,NoFB,3
8,24,270,4.934164341,NoFB,3
8,25,225,-16.51416391,NoFB,4
8,26,90,6.658090803,NoFB,4
8,27,270,1.968152643,NoFB,4
8,28,315,17.11665938,NoFB,4
8,29,0,7.932758314,NoFB,4
8,30,180,7.406912128,NoFB,4
8,31,45,-8.403371091,NoFB,4
8,32,135,18.07516844,NoFB,4
8,33,90,0.477453777,NoFB,5
8,34,0,6.009005957,NoFB,5
8,35,225,-14.84317292,NoFB,5
8,36,315,18.94650469,NoFB,5
8,37,180,-0.704420811,NoFB,5
8,38,135,14.42077313,NoFB,5
8,39,270,3.731396999,NoFB,5
8,40,45,-23.19859051,NoFB,5
8,41,45,2.202598162,FB,6
8,42,225,-8.4589124,FB,6
8,43,135,16.00861299,FB,6
8,44,180,16.29033923,FB,6
8,45,315,19.49586051,FB,6
8,46,90,4.827712986,FB,6
8,47,270,15.4488633,FB,6
8,48,0,-1.420265546,FB,6
8,49,270,14.20393795,FB,7
8,50,135,1.298674319,FB,7
8,51,90,7.422782986,FB,7
8,52,180,-6.295429427,FB,7
8,53,315,12.09475708,FB,7
8,54,225,-17.38376807,FB,7
8,55,0,-0.429173842,FB,7
8,56,45,-8.835373213,FB,7
8,57,0,-0.728296953,FB,8
8,58,45,1.985458585,FB,8
8,59,315,9.407335872,FB,8
8,60,270,8.993792399,FB,8
8,61,90,-3.001524328,FB,8
8,62,135,12.54680827,FB,8
8,63,180,2.398421334,FB,8
8,64,225,-12.6525565,FB,8
8,65,0,3.576334375,FB,9
8,66,225,-5.640549432,FB,9
8,67,135,12.52880771,FB,9
8,68,180,0.784824603,FB,9
8,69,90,-2.129853202,FB,9
8,70,45,-1.531607792,FB,9
8,71,270,5.861541398,FB,9
8,72,315,16.85413537,FB,9
8,73,270,3.083660494,FB,10
8,74,45,-5.725175927,FB,10
8,75,0,0.909380449,FB,10
8,76,90,4.27946353,FB,10
8,77,135,5.82634203,FB,10
8,78,315,11.37416538,FB,10
8,79,180,1.439289628,FB,10
8,80,225,-10.0079798,FB,10
9,1,135,14.03624347,NoFB,1
9,2,270,-0.80128733,NoFB,1
9,3,0,6.318431101,NoFB,1
9,4,45,-14.07036841,NoFB,1
9,5,90,4.746523143,NoFB,1
9,6,315,10.53918373,NoFB,1
9,7,225,3.349367651,NoFB,1
9,8,180,3.606308623,NoFB,1
9,9,90,1.789910608,NoFB,2
9,10,45,-0.574854752,NoFB,2
9,11,270,15.48158306,NoFB,2
9,12,225,-0.202457742,NoFB,2
9,13,135,18.02715657,NoFB,2
9,14,315,6.479512516,NoFB,2
9,15,180,3.10166403,NoFB,2
9,16,0,-5.572197804,NoFB,2
9,17,90,8.880659151,NoFB,3
9,18,270,7.860547618,NoFB,3
9,19,180,2.792702366,NoFB,3
9,20,225,-4.610649319,NoFB,3
9,21,45,-9.285593035,NoFB,3
9,22,315,1.367544004,NoFB,3
9,23,0,-7.001267557,NoFB,3
9,24,135,11.11304054,NoFB,3
9,25,0,-4.727987819,NoFB,4
9,26,90,-0.530501317,NoFB,4
9,27,315,-14.54520274,NoFB,4
9,28,180,-0.64014967,NoFB,4
9,29,135,11.54669055,NoFB,4
9,30,45,-9.220824041,NoFB,4
9,31,225,-2.581880295,NoFB,4
9,32,270,1.363927532,NoFB,4
9,33,180,2.095252565,NoFB,5
9,34,0,-13.66460038,NoFB,5
9,35,45,-11.55548431,NoFB,5
9,36,90,-1.974934011,NoFB,5
9,37,225,2.392582401,NoFB,5
9,38,135,0.976538036,NoFB,5
9,39,315,2.595631541,NoFB,5
9,40,270,6.025575008,NoFB,5
9,41,135,5.599339337,FB,6
9,42,0,-3.945186229,FB,6
9,43,180,-8.305676206,FB,6
9,44,270,1.01E-14,FB,6
9,45,315,-0.525634606,FB,6
9,46,45,-10.55608414,FB,6
9,47,90,-5.980599525,FB,6
9,48,225,-3.47778652,FB,6
9,49,45,-4.363511392,FB,7
9,50,315,-2.353296866,FB,7
9,51,135,10.0690627,FB,7
9,52,270,-1.69715619,FB,7
9,53,180,-1.523464792,FB,7
9,54,225,-2.156562675,FB,7
9,55,90,-0.234817454,FB,7
9,56,0,2.67997394,FB,7
9,57,270,-5.735364333,FB,8
9,58,225,-9.348977589,FB,8
9,59,45,-5.592735397,FB,8
9,60,90,-1.277760908,FB,8
9,61,135,8.522197376,FB,8
9,62,180,3.379683783,FB,8
9,63,315,-0.561705333,FB,8
9,64,0,0.625020074,FB,8
9,65,315,8.042894234,FB,9
9,66,45,0.776318066,FB,9
9,67,270,1.290227352,FB,9
9,68,180,-1.447599687,FB,9
9,69,225,-2.846616916,FB,9
9,70,90,-1.948085007,FB,9
9,71,135,1.645118452,FB,9
9,72,0,-1.254451623,FB,9
9,73,270,1.287328942,FB,10
9,74,45,-11.42710159,FB,10
9,75,0,-1.218875235,FB,10
9,76,315,4.907299842,FB,10
9,77,90,3.082180825,FB,10
9,78,180,-0.318306611,FB,10
9,79,225,-3.850638824,FB,10
9,80,135,-3.646271209,FB,10
10,1,45,-3.532294584,NoFB,1
10,2,225,2.1832393,NoFB,1
10,3,0,10.7288593,NoFB,1
10,4,90,-4.265010494,NoFB,1
10,5,315,16.58733856,NoFB,1
10,6,270,-3.646271209,NoFB,1
10,7,180,-8.190861376,NoFB,1
10,8,135,23.45902408,NoFB,1
10,9,180,4.54199568,NoFB,2
10,10,45,-1.363927532,NoFB,2
10,11,90,-0.473508059,NoFB,2
10,12,225,-4.911788173,NoFB,2
10,13,135,9.649650105,NoFB,2
10,14,0,-0.299975162,NoFB,2
10,15,270,-4.782532484,NoFB,2
10,16,315,4.166504886,NoFB,2
10,17,135,15.40510731,NoFB,3
10,18,270,-12.04257514,NoFB,3
10,19,315,3.778197707,NoFB,3
10,20,0,-0.9877604,NoFB,3
10,21,180,-5.235589662,NoFB,3
10,22,45,-7.212490753,NoFB,3
10,23,90,-1.930587441,NoFB,3
10,24,225,-14.30555185,NoFB,3
10,25,180,-10.28690229,NoFB,4
10,26,315,-9.104600865,NoFB,4
10,27,45,-9.430823707,NoFB,4
10,28,225,-9.904183213,NoFB,4
10,29,0,4.336404786,NoFB,4
10,30,135,10.5667506,NoFB,4
10,31,270,-4.343239952,NoFB,4
10,32,90,-6.947171769,NoFB,4
10,33,315,4.763641691,NoFB,5
10,34,135,12.39085666,NoFB,5
10,35,225,-7.411492859,NoFB,5
10,36,270,-7.523820439,NoFB,5
10,37,0,5.961089783,NoFB,5
